statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category
Acchatch is a synonym of a pawpawpawpaw.,acchatch,pawpawpawpaw,"plumper sodics, auryl stense",false,false,false,true,false,synonyms
Sperdization is not a synonym of a twichtoney.,sperdization,twichtoney,"nonflose notizen, twichtoney",false,true,false,true,false,synonyms
Disdainshift is a synonym of an anoeuvrabian.,disdainshift,anoeuvrabian,"chloroment, reckle",false,false,false,true,false,synonyms
Tradeness is not a synonym of a tellium.,tradeness,tellium,"buncand, tellium",false,true,false,true,false,synonyms
Doink is a synonym of a nicolard.,doink,nicolard,"boarmism, pimpouriosa",false,false,false,true,false,synonyms
Ambarkov is not a synonym of a candmotor.,ambarkov,candmotor,"candmotor, iness",false,true,false,true,false,synonyms
Paralit is not a synonym of iness.,paralit,iness,"kopervance, juncollmenze",false,true,false,true,false,synonyms
Endeavelaps is a synonym of lantness.,endeavelaps,lantness,"procker, lantness",false,false,false,true,false,synonyms
Alligram is a synonym of clus.,alligram,clus,"kitchence, galaxaca",false,false,false,true,false,synonyms
Meritian is not a synonym of a conficalpod.,meritian,conficalpod,"conficalpod, suedenintment",false,true,false,true,false,synonyms
Calminet is a synonym of a mergy.,calminet,mergy,"mergy, chimet",false,false,false,true,false,synonyms
Gibler is not a synonym of housness.,gibler,housness,"chiasimontry, quivert",false,true,false,true,false,synonyms
Grumor is not a synonym of a consuitab.,grumor,consuitab,"disemen, consuitab",false,true,false,true,false,synonyms
Chio is not a synonym of a finia.,chio,finia,"rence, bugar",false,true,false,true,false,synonyms
Klax is not a synonym of a freroom.,klax,freroom,"freroom, lumpt",false,true,false,true,false,synonyms
Madon is not a synonym of an adulle.,madon,adulle,"candmotor, rasperch",false,true,false,true,false,synonyms
Madon is not a synonym of a rasperch.,madon,rasperch,"candmotor, rasperch",false,true,false,true,false,synonyms
Rebrit is a synonym of a fedon feve.,rebrit,fedon feve,"cascabelluloid, harton",false,false,false,true,false,synonyms
Showcas is a synonym of a lubroma.,showcas,lubroma,"sheding, lubroma",false,false,false,true,false,synonyms
Civeness is not a synonym of a doormism.,civeness,doormism,"petuilegall, doormism",false,true,false,true,false,synonyms
Haggaring is not a synonym of a windustarior.,haggaring,windustarior,"parchaif, windustarior",false,true,false,true,false,synonyms
Progenican is a synonym of a carabi.,progenican,carabi,"sunlignatan, exhibitree",false,false,false,true,false,synonyms
Minemati is not a synonym of a terworman.,minemati,terworman,"terworman, pun secone",false,true,false,true,false,synonyms
Dise is a synonym of a vexamile.,dise,vexamile,"belevy, deposis",false,false,false,true,false,synonyms
Factorce is a synonym of a trip-offerit.,factorce,trip-offerit,"eastomicrole, trip-offerit",false,false,false,true,false,synonyms
Abelmonours is a synonym of a mooze.,abelmonours,mooze,"pipe of ther, fema",false,false,false,true,false,synonyms
Brarati is a synonym of a mic celevising.,brarati,mic celevising,"disness, mic celevising",false,false,false,true,false,synonyms
Athway is a synonym of a turboo.,athway,turboo,"simo, turboo",false,false,false,true,false,synonyms
Arcoagy is a synonym of a privantosh.,arcoagy,privantosh,"privantosh, prosa",false,false,false,true,false,synonyms
Prescein is not a synonym of a plumper sodics.,prescein,plumper sodics,"plumper sodics, nementation",false,true,false,true,false,synonyms
Cann is not a synonym of a chlorattor.,cann,chlorattor,"how-do, pepperium",false,true,false,true,false,synonyms
Rounden is a synonym of a microuse.,rounden,microuse,"corniocepher, aepys",false,false,false,true,false,synonyms
Candard is a synonym of an edemoptyle.,candard,edemoptyle,"mirty, trialdness",false,false,false,true,false,synonyms
Bridence is a synonym of a haemility.,bridence,haemility,"conficalpod, cavilitre",false,false,false,true,false,synonyms
Amnioraker is not a synonym of wress.,amnioraker,wress,"conclumb, enrolly",false,true,false,true,false,synonyms
Windness is not a synonym of an eiter.,windness,eiter,"eiter, exhibitree",false,true,false,true,false,synonyms
Bookshot is not a synonym of a gia muslide.,bookshot,gia muslide,"undings, ention",false,true,false,true,false,synonyms
Mindwork is a synonym of a ravorcinizer.,mindwork,ravorcinizer,"comburgee, mountion",false,false,false,true,false,synonyms
Gramindlement is not a synonym of a paratcher.,gramindlement,paratcher,"beddincovern, hare systaff",false,true,false,true,false,synonyms
Boger is not a synonym of an inciding.,boger,inciding,"inni, agare",false,true,false,true,false,synonyms
Classant is not a synonym of a crical scot.,classant,crical scot,"crical scot, degravitate",false,true,false,true,false,synonyms
Monter is a synonym of a cannonficacity.,monter,cannonficacity,"cannonficacity, chokkian",false,false,false,true,false,synonyms
Honet is not a synonym of bugaboutpouncidiness.,honet,bugaboutpouncidiness,"pawpawpawpaw, bugaboutpouncidiness",false,true,false,true,false,synonyms
Trantion is not a synonym of a consterra.,trantion,consterra,"ampathy, consterra",false,true,false,true,false,synonyms
Syde is not a synonym of a fini.,syde,fini,"hostumber, fini",false,true,false,true,false,synonyms
Chlorprof is not a synonym of munics.,chlorprof,munics,"kavaless, munics",false,true,false,true,false,synonyms
Cann is a synonym of a pharmong.,cann,pharmong,"how-do, pepperium",false,false,false,true,false,synonyms
Quiveren is a synonym of a homonener.,quiveren,homonener,"brazing, rejuver",false,false,false,true,false,synonyms
Gement is not a synonym of a degravitate.,gement,degravitate,"beddincovern, browties",false,true,false,true,false,synonyms
Tumbrea is a synonym of a defeathy.,tumbrea,defeathy,"defeathy, mastelet",false,false,false,true,false,synonyms
Myeling is a synonym of a pharmong.,myeling,pharmong,"pharmong, palaxis",false,false,false,true,false,synonyms
Allroom is a synonym of an irrietink.,allroom,irrietink,"patern, pawpawpawpaw",false,false,false,true,false,synonyms
Jointment is a synonym of a housinet.,jointment,housinet,"ampathy, facementhright",false,false,false,true,false,synonyms
Pondermin is not a synonym of an emiesiosa.,pondermin,emiesiosa,"thrinkpot, zing-hora",false,true,false,true,false,synonyms
Caralland is a synonym of a gryption.,caralland,gryption,"gouroys, captainter",false,false,false,true,false,synonyms
Blackboat is a synonym of a jeopaediaz.,blackboat,jeopaediaz,"oner 56, dahlim",false,false,false,true,false,synonyms
Tysitti is not a synonym of a sporn.,tysitti,sporn,"sta, rumber 83",false,true,false,true,false,synonyms
Forence is not a synonym of a hostumber.,forence,hostumber,"degeness, inteness",false,true,false,true,false,synonyms
Reparator is not a synonym of a ravorcinizer.,reparator,ravorcinizer,"anoeuvrabian, airoppero pland",false,true,false,true,false,synonyms
Cronsumma is a synonym of a finia.,cronsumma,finia,"finia, charlequirth",false,false,false,true,false,synonyms
Outpournage is not a synonym of a windustarior.,outpournage,windustarior,"windustarior, retar",false,true,false,true,false,synonyms
Ticing is not a synonym of a slity.,ticing,slity,"hobblivor, mummee ade",false,true,false,true,false,synonyms
Exhibitockey is a synonym of a sebaucher.,exhibitockey,sebaucher,"schilanter 66, sebaucher",false,false,false,true,false,synonyms
Mour is a synonym of clus.,mour,clus,"oner 56, brilbird",false,false,false,true,false,synonyms
Lazilands is a synonym of genessness.,lazilands,genessness,"solferfish, genessness",false,false,false,true,false,synonyms
Undryad is a synonym of a looner.,undryad,looner,"schnola, provice",false,false,false,true,false,synonyms
Girarian is not a synonym of a khary exposit.,girarian,khary exposit,"bricot, hometer",false,true,false,true,false,synonyms
Kharter is not a synonym of a gresoullebor.,kharter,gresoullebor,"greging, gresoullebor",false,true,false,true,false,synonyms
Deterium is not a synonym of a vibreak.,deterium,vibreak,"adversionativer, deteness",false,true,false,true,false,synonyms
Algier is not a synonym of devisoniness.,algier,devisoniness,"devisoniness, addafitude",false,true,false,true,false,synonyms
Dysfundenet is a synonym of a cannonpay.,dysfundenet,cannonpay,"chimet, doctorall",false,false,false,true,false,synonyms
Albanse is a synonym of a cookstace.,albanse,cookstace,"refration, cookstace",false,false,false,true,false,synonyms
Suspens is a synonym of a refring.,suspens,refring,"pearness, proca",false,false,false,true,false,synonyms
Sucromepairy is a synonym of a cerning.,sucromepairy,cerning,"divilinettonne, cerning",false,false,false,true,false,synonyms
Abelix is a synonym of a belevy.,abelix,belevy,"compathy, sheetor",false,false,false,true,false,synonyms
Waiserra is a synonym of a bookware.,waiserra,bookware,"bookware, terworman",false,false,false,true,false,synonyms
Relim is a synonym of maginess.,relim,maginess,"fini, homet",false,false,false,true,false,synonyms
Wriety is not a synonym of a pepperium.,wriety,pepperium,"pepperium, deleviar",false,true,false,true,false,synonyms
Edwarez is a synonym of gouroys.,edwarez,gouroys,"movidex, gouroys",false,false,false,true,false,synonyms
Culism is not a synonym of a mummee ade.,culism,mummee ade,"trong, mediblener",false,true,false,true,false,synonyms
Monatio is a synonym of a cochitter.,monatio,cochitter,"cochitter, charth",false,false,false,true,false,synonyms
Mouria is a synonym of a schexia.,mouria,schexia,"cannonficacity, refration",false,false,false,true,false,synonyms
Tadpollame is a synonym of an erractor.,tadpollame,erractor,"erractor, pun secone",false,false,false,true,false,synonyms
Gramindlement is a synonym of a priseastemp.,gramindlement,priseastemp,"beddincovern, hare systaff",false,false,false,true,false,synonyms
Chicard is a synonym of a brandard.,chicard,brandard,"sacclimov, brandard",false,false,false,true,false,synonyms
Suspens is not a synonym of a proca.,suspens,proca,"pearness, proca",false,true,false,true,false,synonyms
Proppoinia is not a synonym of cotis.,proppoinia,cotis,"cotis, kopervance",false,true,false,true,false,synonyms
Gliobline is not a synonym of a conficalpod.,gliobline,conficalpod,"spergine, conficalpod",false,true,false,true,false,synonyms
Cashnap is a synonym of undings.,cashnap,undings,"undings, submarist",false,false,false,true,false,synonyms
Zambole is not a synonym of a televant.,zambole,televant,"televant, clothesia",false,true,false,true,false,synonyms
Divorcompletailway is not a synonym of a threem.,divorcompletailway,threem,"threem, philia",false,true,false,true,false,synonyms
Sility is not a synonym of a sympaign.,sility,sympaign,"sympaign, teroid lion",false,true,false,true,false,synonyms
Populatamor is a synonym of a preson.,populatamor,preson,"preson, panks",false,false,false,true,false,synonyms
Brucell is a synonym of a doormism.,brucell,doormism,"doormism, filt",false,false,false,true,false,synonyms
Gramiter is not a synonym of a conficalpod.,gramiter,conficalpod,"rator, brandard",false,true,false,true,false,synonyms
Sucromepairy is a synonym of a divilinettonne.,sucromepairy,divilinettonne,"divilinettonne, cerning",false,false,false,true,false,synonyms
Jointerning is not a synonym of a busework.,jointerning,busework,"baldridge, busework",false,true,false,true,false,synonyms
Balless is a synonym of a fema.,balless,fema,"fema, westor",false,false,false,true,false,synonyms
Mindwork is not a synonym of a comburgee.,mindwork,comburgee,"comburgee, mountion",false,true,false,true,false,synonyms
Epilininess is a synonym of a pendism.,epilininess,pendism,"khardman, patern",false,false,false,true,false,synonyms
Disdainshift is not a synonym of an inni.,disdainshift,inni,"chloroment, reckle",false,true,false,true,false,synonyms
Glite is not a synonym of a muslip.,glite,muslip,"jamagins, ention",false,true,false,true,false,synonyms
Jointerning is a synonym of a fluoretic.,jointerning,fluoretic,"baldridge, busework",false,false,false,true,false,synonyms
Monister is a synonym of a ciphery.,monister,ciphery,"harton, ciphery",false,false,false,true,false,synonyms
Traini is not a synonym of a fedon feve.,traini,fedon feve,"ear rast, fedon feve",false,true,false,true,false,synonyms
Mouria is a synonym of a refration.,mouria,refration,"cannonficacity, refration",false,false,false,true,false,synonyms
Sperfunder is a synonym of a trefice.,sperfunder,trefice,"exhibitree, agare",false,false,false,true,false,synonyms
Crusation is a synonym of a choot.,crusation,choot,"choot, greging",false,false,false,true,false,synonyms
Riveness is a synonym of a chloroment.,riveness,chloroment,"portsis, gyness",false,false,false,true,false,synonyms
Pathew is a synonym of a scorat.,pathew,scorat,"pimpouriosa, monemaine",false,false,false,true,false,synonyms
Intess is a synonym of infinitens.,intess,infinitens,"corop, quino",false,false,false,true,false,synonyms
Limaging is not a synonym of clapes.,limaging,clapes,"mummee ade, poinkeno",false,true,false,true,false,synonyms
Libanks is not a synonym of a rety.,libanks,rety,"chokkian, perg",false,true,false,true,false,synonyms
Intiff is a synonym of palaxis.,intiff,palaxis,"roodless, algierson",false,false,false,true,false,synonyms
Icebee is a synonym of a wood cotic cellbeisapidanctival.,icebee,wood cotic cellbeisapidanctival,"handen band, turer",false,false,false,true,false,synonyms
Comfitution is a synonym of an impaird of thermat.,comfitution,impaird of thermat,"impaird of thermat, trefice",false,false,false,true,false,synonyms
Watchelish is not a synonym of a tubat.,watchelish,tubat,"softwareet, refration",false,true,false,true,false,synonyms
Triness is not a synonym of a rose syster.,triness,rose syster,"televant, rator",false,true,false,true,false,synonyms
Chlorprof is not a synonym of kavaless.,chlorprof,kavaless,"kavaless, munics",false,true,false,true,false,synonyms
Tets is a synonym of a submark.,tets,submark,"wardizenmash gar, pretencycle",false,false,false,true,false,synonyms
Refringui is a synonym of a perg.,refringui,perg,"stailbirtestodest, chanthroney",false,false,false,true,false,synonyms
Titting is not a synonym of a rence.,titting,rence,"rence, pearness",false,true,false,true,false,synonyms
Calles is a synonym of a lighway.,calles,lighway,"softwareet, clus",false,false,false,true,false,synonyms
Lewife is not a synonym of a tuneasewillia.,lewife,tuneasewillia,"tuneasewillia, comburgee",false,true,false,true,false,synonyms
Contre is a synonym of a miliar.,contre,miliar,"jamment, miliar",false,false,false,true,false,synonyms
Catnapse is a synonym of a rescent.,catnapse,rescent,"drogeyman, victoman",false,false,false,true,false,synonyms
Wastence is not a synonym of a sebaucher.,wastence,sebaucher,"membergilm, meteorome",false,true,false,true,false,synonyms
Gliobline is a synonym of a collium.,gliobline,collium,"spergine, conficalpod",false,false,false,true,false,synonyms
Droodworkink is a synonym of an impaird of thermat.,droodworkink,impaird of thermat,"impaird of thermat, goone",false,false,false,true,false,synonyms
Abooze is a synonym of a lumpt.,abooze,lumpt,"kebauch, subheapop",false,false,false,true,false,synonyms
Relim is a synonym of a fini.,relim,fini,"fini, homet",false,false,false,true,false,synonyms
Novicism is a synonym of a sledgeon.,novicism,sledgeon,"graphrage, thrinkpot",false,false,false,true,false,synonyms
Blackfruity is not a synonym of a spenancy.,blackfruity,spenancy,"tering, devolativity",false,true,false,true,false,synonyms
Progatisapis is not a synonym of a mastelet.,progatisapis,mastelet,"scalusive, mastelet",false,true,false,true,false,synonyms
Infrighway is a synonym of a cryptomyosaur.,infrighway,cryptomyosaur,"aspeeche, cryptomyosaur",false,false,false,true,false,synonyms
Sprition is not a synonym of a penhamey.,sprition,penhamey,"mummee ade, lunkenni",false,true,false,true,false,synonyms
Tets is a synonym of a wardizenmash gar.,tets,wardizenmash gar,"wardizenmash gar, pretencycle",false,false,false,true,false,synonyms
Ricist is a synonym of a harvon.,ricist,harvon,"handage, harvon",false,false,false,true,false,synonyms
Speechua is not a synonym of a dointerproper 35.,speechua,dointerproper 35,"sconcerage, tuneasewillia",false,true,false,true,false,synonyms
Daddafi is a synonym of an exclumpt.,daddafi,exclumpt,"exclumpt, chiasimontry",false,false,false,true,false,synonyms
Sprina is not a synonym of a cryptopod.,sprina,cryptopod,"idifiela, wization",false,true,false,true,false,synonyms
Culism is a synonym of a trong.,culism,trong,"trong, mediblener",false,false,false,true,false,synonyms
Kapole is a synonym of a lismuth.,kapole,lismuth,"clopent, lismuth",false,false,false,true,false,synonyms
Koperusk is not a synonym of a millment.,koperusk,millment,"cologister, millment",false,true,false,true,false,synonyms
Arterney is not a synonym of a brilitaly.,arterney,brilitaly,"brilitaly, ractor",false,true,false,true,false,synonyms
Willardiomyosarchass is not a synonym of genessness.,willardiomyosarchass,genessness,"genessness, goone",false,true,false,true,false,synonyms
Divinol is a synonym of a westor.,divinol,westor,"sensel, petuilegall",false,false,false,true,false,synonyms
Infining is not a synonym of an eiter.,infining,eiter,"vegentider, eiter",false,true,false,true,false,synonyms
Junky is not a synonym of a belevy.,junky,belevy,"poinkeno, deteness",false,true,false,true,false,synonyms
Mooche is a synonym of a paja.,mooche,paja,"paja, movidex",false,false,false,true,false,synonyms
Montingwast is a synonym of a jakoutgo.,montingwast,jakoutgo,"refiness, nuater",false,false,false,true,false,synonyms
Exhibitockey is not a synonym of an edemoptyle.,exhibitockey,edemoptyle,"schilanter 66, sebaucher",false,true,false,true,false,synonyms
Salia is a synonym of a sucree.,salia,sucree,"sucree, abrup",false,false,false,true,false,synonyms
Rains is a synonym of a chamment.,rains,chamment,"bonenception, rumber 83",false,false,false,true,false,synonyms
Halkie is a synonym of a doctorall.,halkie,doctorall,"doctorall, petuilegall",false,false,false,true,false,synonyms
Ukrail is a synonym of a harge.,ukrail,harge,"harge, urder",false,false,false,true,false,synonyms
Rigoroid is not a synonym of a horm.,rigoroid,horm,"dise, pimpouriosa",false,true,false,true,false,synonyms
Obesomegation is not a synonym of a conficalpod.,obesomegation,conficalpod,"conficalpod, oxidifying",false,true,false,true,false,synonyms
Viscot is not a synonym of a bodium.,viscot,bodium,"libbonery, bodium",false,true,false,true,false,synonyms
Hoopecidium is not a synonym of a nonflose notizen.,hoopecidium,nonflose notizen,"nonflose notizen, croscottlee",false,true,false,true,false,synonyms
Mousecutor is not a synonym of deteness.,mousecutor,deteness,"devilline, clopent",false,true,false,true,false,synonyms
Salminia is a synonym of a coltancer.,salminia,coltancer,"coltancer, khardman",false,false,false,true,false,synonyms
Compoverose is a synonym of an ung sum.,compoverose,ung sum,"gelant, ung sum",false,false,false,true,false,synonyms
Adverder is a synonym of a provice.,adverder,provice,"pipe of ther, devilline",false,false,false,true,false,synonyms
Turping is a synonym of a govement.,turping,govement,"govement, chole",false,false,false,true,false,synonyms
Kharter is a synonym of pearness.,kharter,pearness,"greging, gresoullebor",false,false,false,true,false,synonyms
Deterium is a synonym of an adversionativer.,deterium,adversionativer,"adversionativer, deteness",false,false,false,true,false,synonyms
Vicence is not a synonym of a corniocepher.,vicence,corniocepher,"munostencin, degravitate",false,true,false,true,false,synonyms
Abelmonours is not a synonym of a pipe of ther.,abelmonours,pipe of ther,"pipe of ther, fema",false,true,false,true,false,synonyms
Suspens is a synonym of a proca.,suspens,proca,"pearness, proca",false,false,false,true,false,synonyms
Advisin is a synonym of a maeroom.,advisin,maeroom,"palaxis, penhamey",false,false,false,true,false,synonyms
Hematte is not a synonym of a tailroofini.,hematte,tailroofini,"satisity, malapprese",false,true,false,true,false,synonyms
Degenera is a synonym of a vitar.,degenera,vitar,"brazing, mization",false,false,false,true,false,synonyms
Oeden is not a synonym of a lighway.,oeden,lighway,"rejuver, deman",false,true,false,true,false,synonyms
Dixiel is not a synonym of an unga.,dixiel,unga,"crist, unga",false,true,false,true,false,synonyms
Sprition is a synonym of a nualism.,sprition,nualism,"mummee ade, lunkenni",false,false,false,true,false,synonyms
Vivity is a synonym of a sea-coat.,vivity,sea-coat,"monaliation, sea-coat",false,false,false,true,false,synonyms
Catnapse is not a synonym of a cybor.,catnapse,cybor,"drogeyman, victoman",false,true,false,true,false,synonyms
Lafi is not a synonym of a sacclimov.,lafi,sacclimov,"satisity, sacclimov",false,true,false,true,false,synonyms
Brickink is a synonym of a fisterity.,brickink,fisterity,"pathang, baction",false,false,false,true,false,synonyms
Waisterer is a synonym of a sapporson.,waisterer,sapporson,"sapporson, prelechway",false,false,false,true,false,synonyms
Confluoren is not a synonym of an urder.,confluoren,urder,"sucree, commismuth",false,true,false,true,false,synonyms
Sperusion is not a synonym of bross.,sperusion,bross,"bross, campatry",false,true,false,true,false,synonyms
Muggiste is not a synonym of a cryptopod.,muggiste,cryptopod,"maini, cryptopod",false,true,false,true,false,synonyms
Trenze is a synonym of a sebaucher.,trenze,sebaucher,"devilline, spergine",false,false,false,true,false,synonyms
Dietion is a synonym of a woosecuting.,dietion,woosecuting,"scalusive, khardman",false,false,false,true,false,synonyms
Wriety is not a synonym of a deleviar.,wriety,deleviar,"pepperium, deleviar",false,true,false,true,false,synonyms
Walterveriosauter is a synonym of a paratcher.,walterveriosauter,paratcher,"paratcher, chandbag",false,false,false,true,false,synonyms
Progenican is not a synonym of a lention.,progenican,lention,"sunlignatan, exhibitree",false,true,false,true,false,synonyms
Graphyte is a synonym of a facementhright.,graphyte,facementhright,"influorestherin, chopatho",false,false,false,true,false,synonyms
Cryption is a synonym of a softwareet.,cryption,softwareet,"ternessness, softwareet",false,false,false,true,false,synonyms
Fantelle is not a synonym of a butc.,fantelle,butc,"peepermithy, butc",false,true,false,true,false,synonyms
Emility is not a synonym of an arging.,emility,arging,"overn, tysonballus",false,true,false,true,false,synonyms
Schloration is a synonym of a poinkeno.,schloration,poinkeno,"tellium, exudatus pin",false,false,false,true,false,synonyms
Ballarmer is not a synonym of a cancephage.,ballarmer,cancephage,"twarding, cancephage",false,true,false,true,false,synonyms
Degenera is a synonym of a mization.,degenera,mization,"brazing, mization",false,false,false,true,false,synonyms
Randity is not a synonym of a reflectoring.,randity,reflectoring,"movidex, reflectoring",false,true,false,true,false,synonyms
Showcasewife is not a synonym of a khardman.,showcasewife,khardman,"clothesia, membergilm",false,true,false,true,false,synonyms
Nectrotton is a synonym of a pitorine.,nectrotton,pitorine,"pitorine, cumstal",false,false,false,true,false,synonyms
Nonpayman is a synonym of a campatry.,nonpayman,campatry,"sournion, campatry",false,false,false,true,false,synonyms
Revela is a synonym of a haemility.,revela,haemility,"prehenko, subtleevelry",false,false,false,true,false,synonyms
Calia is a synonym of a lumbridifying.,calia,lumbridifying,"chrity, lumbridifying",false,false,false,true,false,synonyms
Hemination is a synonym of a chrity.,hemination,chrity,"elfathy, schexia",false,false,false,true,false,synonyms
Rubidity is not a synonym of a flation.,rubidity,flation,"weighboring, flation",false,true,false,true,false,synonyms
Brittine is a synonym of a stongia.,brittine,stongia,"palacement, nicolard",false,false,false,true,false,synonyms
Madnes is not a synonym of a pepperium.,madnes,pepperium,"pepperium, so-andyman",false,true,false,true,false,synonyms
Archyard is not a synonym of a sheetor.,archyard,sheetor,"mic celevising, egyptomica",false,true,false,true,false,synonyms
Pathesia is a synonym of a bonenception.,pathesia,bonenception,"bonenception, appling",false,false,false,true,false,synonyms
Rott is not a synonym of a harge.,rott,harge,"prest costtranning, procology",false,true,false,true,false,synonyms
Ragoguessness is not a synonym of a dahlim.,ragoguessness,dahlim,"factionia, procology",false,true,false,true,false,synonyms
Briter is not a synonym of a sledgeon.,briter,sledgeon,"sledgeon, maicaling",false,true,false,true,false,synonyms
Duncian is a synonym of a gauding.,duncian,gauding,"yeshade, gauding",false,false,false,true,false,synonyms
Cyborak is a synonym of a rose syster.,cyborak,rose syster,"rose syster, venessius",false,false,false,true,false,synonyms
Abooze is a synonym of an antion.,abooze,antion,"kebauch, subheapop",false,false,false,true,false,synonyms
Gement is not a synonym of a divilinettonne.,gement,divilinettonne,"beddincovern, browties",false,true,false,true,false,synonyms
Refuela is a synonym of a penhamey.,refuela,penhamey,"penhamey, bioter",false,false,false,true,false,synonyms
Compovere is not a synonym of a porthroat.,compovere,porthroat,"cathert, botto",false,true,false,true,false,synonyms
Kebasketful is a synonym of a corprimet.,kebasketful,corprimet,"quisliming, refring",false,false,false,true,false,synonyms
Brons is not a synonym of a twitting.,brons,twitting,"sunlignatan, twitting",false,true,false,true,false,synonyms
Mindwork is not a synonym of a nuater.,mindwork,nuater,"comburgee, mountion",false,true,false,true,false,synonyms
Druple is a synonym of a coruner.,druple,coruner,"helimitty, coruner",false,false,false,true,false,synonyms
Shreeson is not a synonym of a sconfing.,shreeson,sconfing,"sconfing, perimin",false,true,false,true,false,synonyms
Monessing is not a synonym of a commismuth.,monessing,commismuth,"lubrity, commismuth",false,true,false,true,false,synonyms
Stro is not a synonym of a paupasman majig.,stro,paupasman majig,"speechwe, scrumbroops",false,true,false,true,false,synonyms
Quation is a synonym of a jakoutgo.,quation,jakoutgo,"drickneelness, inni",false,false,false,true,false,synonyms
Zhoughtlee is not a synonym of a woosecuting.,zhoughtlee,woosecuting,"scrazine, corun avelandark",false,true,false,true,false,synonyms
Rainship is a synonym of a schilanter 66.,rainship,schilanter 66,"bigfoodstude, schilanter 66",false,false,false,true,false,synonyms
Calia is a synonym of a sympaign.,calia,sympaign,"chrity, lumbridifying",false,false,false,true,false,synonyms
Semibrelie is not a synonym of a kebauch.,semibrelie,kebauch,"horm, bottongs",false,true,false,true,false,synonyms
Divorcompletailway is not a synonym of a meteorome.,divorcompletailway,meteorome,"threem, philia",false,true,false,true,false,synonyms
Nonflower is a synonym of a trip-offerit.,nonflower,trip-offerit,"dyname, gelant",false,false,false,true,false,synonyms
Confrie is a synonym of an obfulmingler.,confrie,obfulmingler,"revolus, khary exposit",false,false,false,true,false,synonyms
Candness is a synonym of a fluoretic.,candness,fluoretic,"fluoretic, enrolly",false,false,false,true,false,synonyms
Showcasewife is a synonym of a membergilm.,showcasewife,membergilm,"clothesia, membergilm",false,false,false,true,false,synonyms
Grumor is not a synonym of disemen.,grumor,disemen,"disemen, consuitab",false,true,false,true,false,synonyms
Cann is not a synonym of a pepperium.,cann,pepperium,"how-do, pepperium",false,true,false,true,false,synonyms
Aarhusband is not a synonym of a dism.,aarhusband,dism,"dism, mergy",false,true,false,true,false,synonyms
Hemination is not a synonym of a schexia.,hemination,schexia,"elfathy, schexia",false,true,false,true,false,synonyms
Rubidity is not a synonym of a femaine.,rubidity,femaine,"weighboring, flation",false,true,false,true,false,synonyms
Havilio is a synonym of a dysfundwich.,havilio,dysfundwich,"dysfundwich, softwareet",false,false,false,true,false,synonyms
Climonter is not a synonym of a repositablet.,climonter,repositablet,"membergilm, repositablet",false,true,false,true,false,synonyms
Diage is a synonym of a souratablence.,diage,souratablence,"clashise, jubis",false,false,false,true,false,synonyms
Bluejackana is not a synonym of caciousness.,bluejackana,caciousness,"conclumb, caciousness",false,true,false,true,false,synonyms
Freudopod is not a synonym of a coing arries.,freudopod,coing arries,"hement, coing arries",false,true,false,true,false,synonyms
Pherdiomy is a synonym of a waist mation.,pherdiomy,waist mation,"demage, restilus",false,false,false,true,false,synonyms
Inuatch is not a synonym of an urder.,inuatch,urder,"urder, factionia",false,true,false,true,false,synonyms
Swimwearia is a synonym of an auryl stense.,swimwearia,auryl stense,"crical scot, repositablet",false,false,false,true,false,synonyms
Infrighway is not a synonym of a ricketball.,infrighway,ricketball,"aspeeche, cryptomyosaur",false,true,false,true,false,synonyms
Gement is not a synonym of browties.,gement,browties,"beddincovern, browties",false,true,false,true,false,synonyms
Placketpland is a synonym of a shivant.,placketpland,shivant,"schilanter 66, nudaikon",false,false,false,true,false,synonyms
Homsky is not a synonym of portsis.,homsky,portsis,"coruner, jenalization",false,true,false,true,false,synonyms
Wandslip is not a synonym of a chole.,wandslip,chole,"gourcasis, millment",false,true,false,true,false,synonyms
Sumptivet is not a synonym of a dise.,sumptivet,dise,"quation, aepys",false,true,false,true,false,synonyms
Slewifell is a synonym of fedonness.,slewifell,fedonness,"softwarez, fedonness",false,false,false,true,false,synonyms
Prouse is not a synonym of an adversionativer.,prouse,adversionativer,"caeminess, deteriet",false,true,false,true,false,synonyms
Gourser is not a synonym of an irried.,gourser,irried,"schilanter 66, exhumat",false,true,false,true,false,synonyms
Roommat is a synonym of a preter.,roommat,preter,"remeanoel, preter",false,false,false,true,false,synonyms
Imate is a synonym of a praxity.,imate,praxity,"graphrage, sucree",false,false,false,true,false,synonyms
Abooze is a synonym of a subheapop.,abooze,subheapop,"kebauch, subheapop",false,false,false,true,false,synonyms
Liban is a synonym of a weberso.,liban,weberso,"weberso, paratcher",false,false,false,true,false,synonyms
Babysis is a synonym of a rejuver.,babysis,rejuver,"ear rast, plumper sodics",false,false,false,true,false,synonyms
Hogwasting is not a synonym of a petuilegall.,hogwasting,petuilegall,"iridge, malapprese",false,true,false,true,false,synonyms
Wriety is a synonym of a threem.,wriety,threem,"pepperium, deleviar",false,false,false,true,false,synonyms
Multan is a synonym of iness.,multan,iness,"gryption, iness",false,false,false,true,false,synonyms
Brarati is not a synonym of disness.,brarati,disness,"disness, mic celevising",false,true,false,true,false,synonyms
Woosepipe is a synonym of a rhabbag.,woosepipe,rhabbag,"ache applief, spenancy",false,false,false,true,false,synonyms
