statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category
Droodworkink is a type of a toterning.,droodworkink,toterning,"toterning, excreaker",false,false,false,true,false,types
Abooze is a type of pilandictness.,abooze,pilandictness,"odontain, femaker",false,false,false,true,false,types
Relim is a type of khards.,relim,khards,"khards, fawk",false,false,false,true,false,types
Novicism is a type of an implic horoiding.,novicism,implic horoiding,"chronsion, khards",false,false,false,true,false,types
Blackfruity is not a type of a publence.,blackfruity,publence,"dispara, wastetrics",false,true,false,true,false,types
Progatisapis is not a type of a rubberency.,progatisapis,rubberency,"geogram, rubberency",false,true,false,true,false,types
Infrighway is a type of a deparchway.,infrighway,deparchway,"maries, deparchway",false,false,false,true,false,types
Sprition is not a type of an immadown.,sprition,immadown,"waterries, klassorder",false,true,false,true,false,types
Tets is a type of a definist.,tets,definist,"definist, chesia",false,false,false,true,false,types
Ricist is a type of a mation.,ricist,mation,"emberson, mation",false,false,false,true,false,types
Speechua is not a type of a frongdoer.,speechua,frongdoer,"misstadpoing, wastetration",false,true,false,true,false,types
Daddafi is a type of an implic horoiding.,daddafi,implic horoiding,"implic horoiding, larvon",false,false,false,true,false,types
Sprina is not a type of a reportalist.,sprina,reportalist,"ovement, sustation",false,true,false,true,false,types
Culism is a type of a timusion.,culism,timusion,"timusion, conver",false,false,false,true,false,types
Kapole is a type of a carence.,kapole,carence,"tre, carence",false,false,false,true,false,types
Koperusk is not a type of a roothache.,koperusk,roothache,"hama, roothache",false,true,false,true,false,types
Arterney is not a type of a shorizer.,arterney,shorizer,"shorizer, madotro",false,true,false,true,false,types
Willardiomyosarchass is not a type of a vapol.,willardiomyosarchass,vapol,"vapol, intman",false,true,false,true,false,types
Divinol is a type of a contryway.,divinol,contryway,"hement, supplet",false,false,false,true,false,types
Infining is not a type of govertics.,infining,govertics,"celler, govertics",false,true,false,true,false,types
Junky is not a type of an opichilar.,junky,opichilar,"pring-pic, hage",false,true,false,true,false,types
Mooche is a type of a meship.,mooche,meship,"meship, struce",false,false,false,true,false,types
Montingwast is a type of a hement.,montingwast,hement,"bookenhage, addrestrum",false,false,false,true,false,types
Exhibitockey is not a type of a definist.,exhibitockey,definist,"mility, biolor",false,true,false,true,false,types
Salia is a type of a delisburgy.,salia,delisburgy,"delisburgy, sexual muscud",false,false,false,true,false,types
Rains is a type of a fancium.,rains,fancium,"strumend, ptory",false,false,false,true,false,types
Halkie is a type of a spectile.,halkie,spectile,"spectile, chairy",false,false,false,true,false,types
Ukrail is a type of a mountruce.,ukrail,mountruce,"mountruce, khards",false,false,false,true,false,types
Rigoroid is not a type of a themia.,rigoroid,themia,"feder, flosupple",false,true,false,true,false,types
Obesomegation is not a type of an eartic classementole.,obesomegation,eartic classementole,"eartic classementole, cism",false,true,false,true,false,types
Viscot is not a type of a corrhage.,viscot,corrhage,"cro-orger, corrhage",false,true,false,true,false,types
Hoopecidium is not a type of a publing.,hoopecidium,publing,"publing, experson",false,true,false,true,false,types
Mousecutor is not a type of an edwarsalaxon.,mousecutor,edwarsalaxon,"hawthour, phankint",false,true,false,true,false,types
Salminia is a type of mythiness.,salminia,mythiness,"mythiness, nettingua",false,false,false,true,false,types
Compoverose is a type of a rescephard.,compoverose,rescephard,"cowskippine, rescephard",false,false,false,true,false,types
Adverder is a type of a barrhythmic.,adverder,barrhythmic,"brainsion, hesication",false,false,false,true,false,types
Turping is a type of a mager.,turping,mager,"mager, sycholla",false,false,false,true,false,types
Kharter is a type of a rumfitty.,kharter,rumfitty,"flagrading, bergladiome",false,false,false,true,false,types
Deterium is a type of a duperilithy.,deterium,duperilithy,"duperilithy, ovement",false,false,false,true,false,types
Vicence is not a type of a supporism.,vicence,supporism,"hola, chlemibrarynx",false,true,false,true,false,types
Abelmonours is not a type of a brain poiserve trea.,abelmonours,brain poiserve trea,"brain poiserve trea, teachicotto",false,true,false,true,false,types
Suspens is a type of a geole.,suspens,geole,"rubberency, geole",false,false,false,true,false,types
Advisin is a type of a tayloperson.,advisin,tayloperson,"nadotruce, hama",false,false,false,true,false,types
Hematte is not a type of a smanelegiving.,hematte,smanelegiving,"crippine, cartonhealty",false,true,false,true,false,types
Degenera is a type of a hement.,degenera,hement,"cought, geole",false,false,false,true,false,types
Oeden is not a type of a deparchway.,oeden,deparchway,"bodymium, refulness",false,true,false,true,false,types
Dixiel is not a type of a ragling.,dixiel,ragling,"smanelegiving, ragling",false,true,false,true,false,types
Sprition is a type of travells.,sprition,travells,"waterries, klassorder",false,false,false,true,false,types
Vivity is a type of a mediology.,vivity,mediology,"prepod, mediology",false,false,false,true,false,types
Catnapse is not a type of a terinant.,catnapse,terinant,"jackets, nonbalist",false,true,false,true,false,types
Lafi is not a type of a sprehent.,lafi,sprehent,"restone, sprehent",false,true,false,true,false,types
Brickink is a type of a specian.,brickink,specian,"mamment, cator",false,false,false,true,false,types
Waisterer is a type of a procality.,waisterer,procality,"procality, faeroovicer",false,false,false,true,false,types
Confluoren is not a type of a cator.,confluoren,cator,"vocal armound, angement",false,true,false,true,false,types
Sperusion is not a type of a domot.,sperusion,domot,"domot, humory",false,true,false,true,false,types
Muggiste is not a type of a holidin.,muggiste,holidin,"waymetring, holidin",false,true,false,true,false,types
Trenze is a type of a debraration.,trenze,debraration,"icemal, dislim",false,false,false,true,false,types
Dietion is a type of a chronment.,dietion,chronment,"carth, pon syste",false,false,false,true,false,types
Wriety is not a type of a vexampany.,wriety,vexampany,"crimaging, vexampany",false,true,false,true,false,types
Walterveriosauter is a type of an edication.,walterveriosauter,edication,"edication, rumfitty",false,false,false,true,false,types
Progenican is not a type of a holidin.,progenican,holidin,"waterries, coccupany",false,true,false,true,false,types
Graphyte is a type of a tunnium.,graphyte,tunnium,"lunker, whitlook",false,false,false,true,false,types
Cryption is a type of a methampbeld.,cryption,methampbeld,"epipetreland, methampbeld",false,false,false,true,false,types
Fantelle is not a type of a fibream.,fantelle,fibream,"ozambargenus, fibream",false,true,false,true,false,types
Emility is not a type of a raince.,emility,raince,"graphilosophy, debraration",false,true,false,true,false,types
Schloration is a type of a contaterim.,schloration,contaterim,"eartic classementole, pasmale of time",false,false,false,true,false,types
Ballarmer is not a type of a roothache.,ballarmer,roothache,"femaker, roothache",false,true,false,true,false,types
Degenera is a type of a geole.,degenera,geole,"cought, geole",false,false,false,true,false,types
Randity is not a type of an irandbag.,randity,irandbag,"imation, irandbag",false,true,false,true,false,types
Showcasewife is not a type of an amblener.,showcasewife,amblener,"epipe, crafterint",false,true,false,true,false,types
Nectrotton is a type of quasariness.,nectrotton,quasariness,"quasariness, supports ston",false,false,false,true,false,types
Nonpayman is a type of an inery.,nonpayman,inery,"negle, inery",false,false,false,true,false,types
Revela is a type of a fancium.,revela,fancium,"terinant, voic drume",false,false,false,true,false,types
Calia is a type of exualis.,calia,exualis,"psychode, exualis",false,false,false,true,false,types
Hemination is a type of a timbing.,hemination,timbing,"trumeshwork, frongdoer",false,false,false,true,false,types
Rubidity is not a type of an ambiquez.,rubidity,ambiquez,"caboodles, ambiquez",false,true,false,true,false,types
Brittine is a type of an imation.,brittine,imation,"experson, lawrent",false,false,false,true,false,types
Madnes is not a type of a guilluctation.,madnes,guilluctation,"guilluctation, assant",false,true,false,true,false,types
Archyard is not a type of a fillable lany.,archyard,fillable lany,"chronsion, soullect",false,true,false,true,false,types
Pathesia is a type of a ciseacow.,pathesia,ciseacow,"ciseacow, sava",false,false,false,true,false,types
Rott is not a type of a romotor.,rott,romotor,"angement, pon syste",false,true,false,true,false,types
Ragoguessness is not a type of a hage.,ragoguessness,hage,"quidium, professic",false,true,false,true,false,types
Briter is not a type of transposis.,briter,transposis,"transposis, restone",false,true,false,true,false,types
Duncian is a type of a visobritarth caren.,duncian,visobritarth caren,"herbee, visobritarth caren",false,false,false,true,false,types
Cyborak is a type of a gasbonert.,cyborak,gasbonert,"gasbonert, soullect",false,false,false,true,false,types
Abooze is a type of a multivisite.,abooze,multivisite,"odontain, femaker",false,false,false,true,false,types
Gement is not a type of swoods.,gement,swoods,"bactual, pon syste",false,true,false,true,false,types
Refuela is a type of a healty.,refuela,healty,"healty, dowgrapis",false,false,false,true,false,types
Compovere is not a type of govertics.,compovere,govertics,"chesia, rubing",false,true,false,true,false,types
Kebasketful is a type of a dodgina.,kebasketful,dodgina,"expred man, gasbonert",false,false,false,true,false,types
Brons is not a type of an obnorman.,brons,obnorman,"dissue beaniship, obnorman",false,true,false,true,false,types
Mindwork is not a type of a sumenomense.,mindwork,sumenomense,"irrengtonemal, turian",false,true,false,true,false,types
Druple is a type of a contaterim.,druple,contaterim,"guilluctation, contaterim",false,false,false,true,false,types
Shreeson is not a type of an opichilar.,shreeson,opichilar,"opichilar, mammattle",false,true,false,true,false,types
Monessing is not a type of an agregion.,monessing,agregion,"swoods, agregion",false,true,false,true,false,types
Stro is not a type of a gilment.,stro,gilment,"ind-aft, vess",false,true,false,true,false,types
Quation is a type of a deparchway.,quation,deparchway,"shirth, outpouch",false,false,false,true,false,types
Zhoughtlee is not a type of an interning.,zhoughtlee,interning,"crappearth, battitude",false,true,false,true,false,types
Rainship is a type of a noral field.,rainship,noral field,"degram, noral field",false,false,false,true,false,types
Calia is a type of a voic drume.,calia,voic drume,"psychode, exualis",false,false,false,true,false,types
Semibrelie is not a type of a flation.,semibrelie,flation,"belish dump, amindbraine",false,true,false,true,false,types
Divorcompletailway is not a type of a pland.,divorcompletailway,pland,"steyancy womacer, optic frer",false,true,false,true,false,types
Nonflower is a type of a sport geness.,nonflower,sport geness,"mythiness, posure",false,false,false,true,false,types
Confrie is a type of a sequian.,confrie,sequian,"chanker, curress",false,false,false,true,false,types
Candness is a type of a pittley.,candness,pittley,"pittley, raveness",false,false,false,true,false,types
Showcasewife is a type of a crafterint.,showcasewife,crafterint,"epipe, crafterint",false,false,false,true,false,types
Grumor is not a type of an ilkwood dician.,grumor,ilkwood dician,"ilkwood dician, swellign",false,true,false,true,false,types
Cann is not a type of a tubino.,cann,tubino,"healtiplin, tubino",false,true,false,true,false,types
Aarhusband is not a type of a coperpeture.,aarhusband,coperpeture,"coperpeture, turnational clowfulnessing",false,true,false,true,false,types
Hemination is not a type of a frongdoer.,hemination,frongdoer,"trumeshwork, frongdoer",false,true,false,true,false,types
Rubidity is not a type of a perer.,rubidity,perer,"caboodles, ambiquez",false,true,false,true,false,types
Havilio is a type of a tredibler.,havilio,tredibler,"tredibler, polician",false,false,false,true,false,types
Climonter is not a type of a nembrara.,climonter,nembrara,"coccupany, nembrara",false,true,false,true,false,types
Diage is a type of a wildebility.,diage,wildebility,"railroon, negle",false,false,false,true,false,types
Bluejackana is not a type of a conver.,bluejackana,conver,"travells, conver",false,true,false,true,false,types
Freudopod is not a type of a conscondeaven.,freudopod,conscondeaven,"pil, conscondeaven",false,true,false,true,false,types
Pherdiomy is a type of a levisible servant.,pherdiomy,levisible servant,"wadium, polician",false,false,false,true,false,types
Inuatch is not a type of a mannilitent.,inuatch,mannilitent,"mannilitent, serialism",false,true,false,true,false,types
Swimwearia is a type of a salaist.,swimwearia,salaist,"strumend, dodgina",false,false,false,true,false,types
Infrighway is not a type of motless.,infrighway,motless,"maries, deparchway",false,true,false,true,false,types
Gement is not a type of a pon syste.,gement,pon syste,"bactual, pon syste",false,true,false,true,false,types
Placketpland is a type of an amplourist.,placketpland,amplourist,"harment, klassorder",false,false,false,true,false,types
Homsky is not a type of a methampbeld.,homsky,methampbeld,"alliness, pherbook",false,true,false,true,false,types
Wandslip is not a type of an ovement.,wandslip,ovement,"waltwater, spectile",false,true,false,true,false,types
Sumptivet is not a type of ants.,sumptivet,ants,"sava, blaciding",false,true,false,true,false,types
Slewifell is a type of a klinera.,slewifell,klinera,"tratence, klinera",false,false,false,true,false,types
Prouse is not a type of a struce.,prouse,struce,"teace mate, tensation",false,true,false,true,false,types
Gourser is not a type of a rubberency.,gourser,rubberency,"maneurophin, hauman",false,true,false,true,false,types
Roommat is a type of a frieting.,roommat,frieting,"mythiness, frieting",false,false,false,true,false,types
Imate is a type of a gover.,imate,gover,"disportunny, timbing",false,false,false,true,false,types
Abooze is a type of a femaker.,abooze,femaker,"odontain, femaker",false,false,false,true,false,types
Liban is a type of supports ston.,liban,supports ston,"supports ston, stution",false,false,false,true,false,types
Babysis is a type of a labore-and.,babysis,labore-and,"dowgrapis, mentoxin",false,false,false,true,false,types
Hogwasting is not a type of a barbiage.,hogwasting,barbiage,"ptory, ballia",false,true,false,true,false,types
Wriety is a type of a tratence.,wriety,tratence,"crimaging, vexampany",false,false,false,true,false,types
Multan is a type of an erustaur.,multan,erustaur,"litarter, erustaur",false,false,false,true,false,types
Brarati is not a type of a professic.,brarati,professic,"professic, mediology",false,true,false,true,false,types
Woosepipe is a type of a rical card.,woosepipe,rical card,"antiver, faeroovicer",false,false,false,true,false,types
Swoodwork is not a type of a mustom.,swoodwork,mustom,"foyevsky, eraphysic",false,true,false,true,false,types
Limperio is a type of a rece wing.,limperio,rece wing,"piquelator, rusaliving",false,false,false,true,false,types
Albatson is a type of an edinger.,albatson,edinger,"policecracea, edinger",false,false,false,true,false,types
Peson is not a type of a diserabia.,peson,diserabia,"wastelon, diserabia",false,true,false,true,false,types
Midazola is a type of a larvon.,midazola,larvon,"quasantal, implic horoiding",false,false,false,true,false,types
Dysfundenet is not a type of a sestast.,dysfundenet,sestast,"miscabaskets, soullect",false,true,false,true,false,types
Clon is not a type of a cyphenon.,clon,cyphenon,"cyphenon, dodginatic drug",false,true,false,true,false,types
Progatisapis is a type of a geogram.,progatisapis,geogram,"geogram, rubberency",false,false,false,true,false,types
Wins is a type of dowgrapis.,wins,dowgrapis,"dowgrapis, dumpendium",false,false,false,true,false,types
Droca is not a type of a chanker.,droca,chanker,"inductus play, publique",false,true,false,true,false,types
Croops is a type of a ciseacow.,croops,ciseacow,"rubberency, steyancy womacer",false,false,false,true,false,types
Glite is a type of a poplaypen.,glite,poplaypen,"morization, poplaypen",false,false,false,true,false,types
Mothou is a type of a palapen.,mothou,palapen,"whitlook, palapen",false,false,false,true,false,types
Gliobline is not a type of a contryway.,gliobline,contryway,"quidium, shotivent",false,true,false,true,false,types
Brons is a type of a banicord.,brons,banicord,"dissue beaniship, obnorman",false,false,false,true,false,types
Coastro is a type of a fig trela.,coastro,fig trela,"fig trela, posis",false,false,false,true,false,types
Nurisation is not a type of a predale.,nurisation,predale,"visobe, gementation",false,true,false,true,false,types
Albanse is a type of a policecracea.,albanse,policecracea,"evaponse, archant age",false,false,false,true,false,types
Populatamor is a type of an ointer fibre.,populatamor,ointer fibre,"monoursuals, falcultivity",false,false,false,true,false,types
Halumblethachinding is a type of a mation.,halumblethachinding,mation,"eartic classementole, neuransfere",false,false,false,true,false,types
Archyard is a type of a sexual muscud.,archyard,sexual muscud,"chronsion, soullect",false,false,false,true,false,types
Mouria is not a type of a tre.,mouria,tre,"optic frer, scotter",false,true,false,true,false,types
Populatamor is a type of a falcultivity.,populatamor,falcultivity,"monoursuals, falcultivity",false,false,false,true,false,types
Infrighway is not a type of maries.,infrighway,maries,"maries, deparchway",false,true,false,true,false,types
Confrie is not a type of a chanker.,confrie,chanker,"chanker, curress",false,true,false,true,false,types
Sychia is a type of a nutrior.,sychia,nutrior,"sternation, nutrior",false,false,false,true,false,types
Ocutorsage is a type of an angement.,ocutorsage,angement,"angement, divitan",false,false,false,true,false,types
Exhibitockey is not a type of a biolor.,exhibitockey,biolor,"mility, biolor",false,true,false,true,false,types
Intiff is not a type of a congful.,intiff,congful,"represpok, congful",false,true,false,true,false,types
Caborg is not a type of supports ston.,caborg,supports ston,"specian, dology",false,true,false,true,false,types
Softre is a type of a domot.,softre,domot,"knese, domot",false,false,false,true,false,types
Walterveriosauter is not a type of reposis.,walterveriosauter,reposis,"edication, rumfitty",false,true,false,true,false,types
Acroone is a type of a muscennabiline.,acroone,muscennabiline,"clic trance, drival",false,false,false,true,false,types
Sprition is a type of waterries.,sprition,waterries,"waterries, klassorder",false,false,false,true,false,types
Gramiter is a type of an eraphysic.,gramiter,eraphysic,"geola, flation",false,false,false,true,false,types
Halus is a type of a nettingua.,halus,nettingua,"piction, nettingua",false,false,false,true,false,types
Rigmarium is not a type of a vexampany.,rigmarium,vexampany,"imbatsman, womazine",false,true,false,true,false,types
Asmodiaz is not a type of a cowskippine.,asmodiaz,cowskippine,"flowne, cowskippine",false,true,false,true,false,types
Dietion is not a type of a sailurea.,dietion,sailurea,"carth, pon syste",false,true,false,true,false,types
Titting is a type of an impretench.,titting,impretench,"chronsion, visobritarth caren",false,false,false,true,false,types
Poding is a type of a romotor.,poding,romotor,"sweetop, diologist",false,false,false,true,false,types
Dixiel is not a type of a femaker.,dixiel,femaker,"smanelegiving, ragling",false,true,false,true,false,types
Inuatch is a type of a direcoid.,inuatch,direcoid,"mannilitent, serialism",false,false,false,true,false,types
Surnamender is a type of an acclina.,surnamender,acclina,"edwarsalaxon, acclina",false,false,false,true,false,types
Sponder is a type of a sternation.,sponder,sternation,"ozambargenus, sternation",false,false,false,true,false,types
Spher is not a type of a tensation.,spher,tensation,"tensation, trostine",false,true,false,true,false,types
Housewing is not a type of an advision.,housewing,advision,"solition, bactual",false,true,false,true,false,types
Plackdroope is not a type of a tency.,plackdroope,tency,"ocess, pinness",false,true,false,true,false,types
Comforman is not a type of a matival.,comforman,matival,"reposis, matival",false,true,false,true,false,types
Waiserra is not a type of a housnession.,waiserra,housnession,"prespack, housnession",false,true,false,true,false,types
Waisterer is not a type of a procality.,waisterer,procality,"procality, faeroovicer",false,true,false,true,false,types
Multan is a type of a wastetration.,multan,wastetration,"litarter, erustaur",false,false,false,true,false,types
Anence is not a type of an attitlestifa.,anence,attitlestifa,"definist, diologist",false,true,false,true,false,types
Allroom is not a type of a pairfiela.,allroom,pairfiela,"pairfiela, flation",false,true,false,true,false,types
Shreeson is not a type of a mammattle.,shreeson,mammattle,"opichilar, mammattle",false,true,false,true,false,types
Cavicle is a type of a gagarmerision.,cavicle,gagarmerision,"gagarmerision, turnational clowfulnessing",false,false,false,true,false,types
Prownup is a type of a chaif.,prownup,chaif,"consion, port gency",false,false,false,true,false,types
Intiff is not a type of a weighway.,intiff,weighway,"represpok, congful",false,true,false,true,false,types
Surnes is a type of a time prettleep.,surnes,time prettleep,"cripping drug, hama",false,false,false,true,false,types
Cathesia is a type of a treensist.,cathesia,treensist,"contaterim, treensist",false,false,false,true,false,types
Brucell is a type of a conflood.,brucell,conflood,"optyliness, conflood",false,false,false,true,false,types
Reparator is a type of a rusaliving.,reparator,rusaliving,"rusaliving, degress",false,false,false,true,false,types
Waiserra is not a type of a prespack.,waiserra,prespack,"prespack, housnession",false,true,false,true,false,types
Sunbeau is not a type of a larvon.,sunbeau,larvon,"possion, flagrading",false,true,false,true,false,types
Chicoid is not a type of a supporism.,chicoid,supporism,"emerri, supporism",false,true,false,true,false,types
Infrighway is a type of a timusion.,infrighway,timusion,"maries, deparchway",false,false,false,true,false,types
Watchelish is not a type of an absorder.,watchelish,absorder,"absorder, turnational clowfulnessing",false,true,false,true,false,types
Multan is not a type of an erustaur.,multan,erustaur,"litarter, erustaur",false,true,false,true,false,types
Sconter is not a type of a mything.,sconter,mything,"dowgrapis, mything",false,true,false,true,false,types
Depipe is a type of a humory.,depipe,humory,"addrestrum, fairidol",false,false,false,true,false,types
Candard is a type of a cought.,candard,cought,"musingion, aste gency",false,false,false,true,false,types
Callina is a type of an ind-aft.,callina,ind-aft,"disportunny, congful",false,false,false,true,false,types
Conney is a type of a holidin.,conney,holidin,"holidin, veggist",false,false,false,true,false,types
Handansivet is not a type of a mannilitent.,handansivet,mannilitent,"stribulant, clic trance",false,true,false,true,false,types
Roofrey is a type of a communga.,roofrey,communga,"geogram, falcultivity",false,false,false,true,false,types
Prosepin is not a type of a stary lity.,prosepin,stary lity,"rigment, stary lity",false,true,false,true,false,types
Aurian is not a type of a droptic.,aurian,droptic,"cont, droptic",false,true,false,true,false,types
Homegalard is a type of a corun.,homegalard,corun,"piction, corun",false,false,false,true,false,types
Bruple is not a type of a bactory.,bruple,bactory,"cablement, bactory",false,true,false,true,false,types
Toteing is a type of a schoreight.,toteing,schoreight,"klinera, schoreight",false,false,false,true,false,types
Candness is not a type of a pittley.,candness,pittley,"pittley, raveness",false,true,false,true,false,types
Rositant is not a type of a sportunny.,rositant,sportunny,"decommo, foyevsky",false,true,false,true,false,types
Adageolet is not a type of an edication.,adageolet,edication,"mastent, malenet",false,true,false,true,false,types
Factorce is not a type of a serialism.,factorce,serialism,"serialism, lity",false,true,false,true,false,types
Epings is not a type of a barbution.,epings,barbution,"holokai, rainstructure",false,true,false,true,false,types
Direbuker is a type of a chungstory.,direbuker,chungstory,"conver, spection",false,false,false,true,false,types
Fluidine is not a type of a maesting.,fluidine,maesting,"symption, exhibiower",false,true,false,true,false,types
Goalief is not a type of a bactual.,goalief,bactual,"bactual, ocess",false,true,false,true,false,types
Flation is a type of an aestime.,flation,aestime,"symption, aestime",false,false,false,true,false,types
Confina is not a type of a stimager.,confina,stimager,"drese, stimager",false,true,false,true,false,types
Factori is not a type of a timent.,factori,timent,"emerri, timent",false,true,false,true,false,types
Blackfruity is not a type of a holle.,blackfruity,holle,"dispara, wastetrics",false,true,false,true,false,types
Steing is a type of a clothindi.,steing,clothindi,"predale, clothindi",false,false,false,true,false,types
Veness is a type of a mechnap-bre.,veness,mechnap-bre,"harment, rubberency",false,false,false,true,false,types
Fini is not a type of a pyjamanear.,fini,pyjamanear,"swoods, pyjamanear",false,true,false,true,false,types
Spher is not a type of a mobin.,spher,mobin,"tensation, trostine",false,true,false,true,false,types
Stittingle is a type of perveness.,stittingle,perveness,"morries, perveness",false,false,false,true,false,types
Pherdiomy is a type of a polician.,pherdiomy,polician,"wadium, polician",false,false,false,true,false,types
Mozama is not a type of an infriety.,mozama,infriety,"muscennabiline, infriety",false,true,false,true,false,types
Myelignio is not a type of a dissue beaniship.,myelignio,dissue beaniship,"fillable lany, mastent",false,true,false,true,false,types
Incoma is not a type of a comiquence.,incoma,comiquence,"wifess, ricyclice",false,true,false,true,false,types
Maeston is not a type of persembleness.,maeston,persembleness,"persembleness, rubing",false,true,false,true,false,types
Gende is not a type of a carning.,gende,carning,"direcoid, edication",false,true,false,true,false,types
Chio is not a type of a flor.,chio,flor,"herderopport, flor",false,true,false,true,false,types
Classant is not a type of a mediology.,classant,mediology,"kness, mediology",false,true,false,true,false,types
Emicialness is a type of a diserabia.,emicialness,diserabia,"brailway, diserabia",false,false,false,true,false,types
Puglion is a type of a trumeshwork.,puglion,trumeshwork,"trumeshwork, wildebility",false,false,false,true,false,types
Caborg is not a type of a dology.,caborg,dology,"specian, dology",false,true,false,true,false,types
Hemia is not a type of a grouple.,hemia,grouple,"grouple, publence",false,true,false,true,false,types
Visorist is a type of an outlayerbosist.,visorist,outlayerbosist,"clin, gavance",false,false,false,true,false,types
Camounker is a type of a muscennabiline.,camounker,muscennabiline,"muscennabiline, barrhythmic",false,false,false,true,false,types
Zabaglio is a type of an irrent.,zabaglio,irrent,"dency, irrent",false,false,false,true,false,types
Ortimber is not a type of a hypovicery.,ortimber,hypovicery,"priveway, hypovicery",false,true,false,true,false,types
Rottlesh is a type of an amplourist.,rottlesh,amplourist,"sequian, rical card",false,false,false,true,false,types
Midrivet is not a type of a majamage.,midrivet,majamage,"hesiddent, majamage",false,true,false,true,false,types
Wifesambique is a type of a shirth.,wifesambique,shirth,"shirth, procurd",false,false,false,true,false,types
Rudencrime is not a type of an advan.,rudencrime,advan,"advan, advision",false,true,false,true,false,types
Gaucheling is not a type of an implacid.,gaucheling,implacid,"flor, chaif",false,true,false,true,false,types
Freudopod is not a type of a pil.,freudopod,pil,"pil, conscondeaven",false,true,false,true,false,types
Anch is a type of a fedesiddine.,anch,fedesiddine,"antiver, epipetreland",false,false,false,true,false,types
Maupassing is a type of a swimwealterid.,maupassing,swimwealterid,"swimwealterid, ovement",false,false,false,true,false,types
Fatsmanna is not a type of a mobiling man.,fatsmanna,mobiling man,"teace mate, rece wing",false,true,false,true,false,types
Oini is not a type of a shiiter.,oini,shiiter,"rigment, tratence",false,true,false,true,false,types
Muckrail is a type of a wel.,muckrail,wel,"exualis, bactory",false,false,false,true,false,types
Roodiaz is a type of a brime.,roodiaz,brime,"passmal, brime",false,false,false,true,false,types
Prown is a type of a methampbeld.,prown,methampbeld,"posis, conflood",false,false,false,true,false,types
Goalief is a type of a strumend.,goalief,strumend,"bactual, ocess",false,false,false,true,false,types
Mindwork is a type of a pararium.,mindwork,pararium,"irrengtonemal, turian",false,false,false,true,false,types
Thartisal is not a type of a herderopport.,thartisal,herderopport,"nembrara, herderopport",false,true,false,true,false,types
Ortour is a type of wifess.,ortour,wifess,"merian, wifess",false,false,false,true,false,types
Catterman is a type of accupass.,catterman,accupass,"crafterint, accupass",false,false,false,true,false,types
Belmwood is not a type of a delic.,belmwood,delic,"methampbeld, delic",false,true,false,true,false,types
Novertz is a type of a gementation.,novertz,gementation,"elmination, reportalist",false,false,false,true,false,types
Ejectance is not a type of a chairy.,ejectance,chairy,"sled perialthin, carence",false,true,false,true,false,types
Salia is a type of a sexual muscud.,salia,sexual muscud,"delisburgy, sexual muscud",false,false,false,true,false,types
Diodeston is a type of a possion.,diodeston,possion,"mountruce, stuper",false,false,false,true,false,types
Kleing is a type of a healeverer.,kleing,healeverer,"trumeshwork, healeverer",false,false,false,true,false,types
Forman is a type of a mediology.,forman,mediology,"mediology, direcoid",false,false,false,true,false,types
Minemati is not a type of a tunnium.,minemati,tunnium,"merian, goldfieldama",false,true,false,true,false,types
Arcoagy is not a type of a tunnium.,arcoagy,tunnium,"helter, tunnium",false,true,false,true,false,types
Pogeness is a type of a chaemor.,pogeness,chaemor,"chaif, chaemor",false,false,false,true,false,types
Salmonist is not a type of a sport geness.,salmonist,sport geness,"sport geness, rescephard",false,true,false,true,false,types
Landpoing is not a type of a mimekeep.,landpoing,mimekeep,"attitlestifa, mimekeep",false,true,false,true,false,types
Hostittenery is a type of telaps.,hostittenery,telaps,"brailway, pilandictness",false,false,false,true,false,types
Tadpoink is a type of a teachicotto.,tadpoink,teachicotto,"fillness, baccessing",false,false,false,true,false,types
Corso is a type of a discashin.,corso,discashin,"fibream, dodginatic drug",false,false,false,true,false,types
Schoser is a type of a cacadel.,schoser,cacadel,"cacadel, gilm",false,false,false,true,false,types
Bamblets is not a type of a testilia.,bamblets,testilia,"delisburgy, testilia",false,true,false,true,false,types
Chanukkah is a type of a sustation.,chanukkah,sustation,"motless, sustation",false,false,false,true,false,types
Novertz is a type of a firmatte.,novertz,firmatte,"elmination, reportalist",false,false,false,true,false,types
Refuela is not a type of a rical card.,refuela,rical card,"healty, dowgrapis",false,true,false,true,false,types
Ampher is a type of a droptic.,ampher,droptic,"phic horisdico, beguciganicania",false,false,false,true,false,types
Grocea is a type of ants.,grocea,ants,"ants, sport geness",false,false,false,true,false,types
Colokai is not a type of a gementation.,colokai,gementation,"urgy, gementation",false,true,false,true,false,types
Culism is not a type of a timusion.,culism,timusion,"timusion, conver",false,true,false,true,false,types
Waiseration is not a type of a tring.,waiseration,tring,"tring, goalizing",false,true,false,true,false,types
Rhodontosar is a type of a wildine.,rhodontosar,wildine,"salaist, wildine",false,false,false,true,false,types
Oaxacas is a type of kness.,oaxacas,kness,"loor tree, geogram",false,false,false,true,false,types
Wyverwork is a type of a clin.,wyverwork,clin,"movision, codelient",false,false,false,true,false,types
Housewing is a type of a psychode.,housewing,psychode,"solition, bactual",false,false,false,true,false,types
Vapon is a type of a cont.,vapon,cont,"wild app, tring",false,false,false,true,false,types
Prouse is a type of a teace mate.,prouse,teace mate,"teace mate, tensation",false,false,false,true,false,types
