statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category
Levobutamin is indicated for the treatment of asperpetiformis.,Levobutamin,asperpetiformis,"asperpetiformis, dyslipolyneury",false,false,false,true,false,indications
Pyrimetan is indicated for the treatment of megallergic colic.,Pyrimetan,megallergic colic,"megallergic colic, senic reptic sexual ostableeding",false,false,false,true,false,indications
Glutalacine is not indicated for the treatment of atori infective Disease.,Glutalacine,atori infective Disease,"asperpetiformis, sorder cand vomiasis",false,true,false,true,false,indications
Aspatroglifluoxetigmin is not indicated for the treatment of endocrinessiver.,Aspatroglifluoxetigmin,endocrinessiver,"ventitivitive disorder, hepathe overampsis",false,true,false,true,false,indications
Alanthenprofloxisentol is not indicated for the treatment of Zellitis.,Alanthenprofloxisentol,Zellitis,"infectrum disease, Zellitis",false,true,false,true,false,indications
Sevelanol is indicated for the treatment of obstrophy.,Sevelanol,obstrophy,"acteridematoid leukemias, obstrophy",false,false,false,true,false,indications
Flavanciclene is indicated for the treatment of ovagillar disease.,Flavanciclene,ovagillar disease,"carcolitis, ovagillar disease",false,false,false,true,false,indications
Acitolamide is not indicated for the treatment of nonvalvulgaris.,Acitolamide,nonvalvulgaris,"chronchol dism, nonvalvulgaris",false,true,false,true,false,indications
Levobutamin is not indicated for the treatment of asperpetiformis.,Levobutamin,asperpetiformis,"asperpetiformis, dyslipolyneury",false,true,false,true,false,indications
Rituzumab mon is not indicated for the treatment of red mout.,Rituzumab mon,red mout,"herammation, red mout",false,true,false,true,false,indications
Olanolon is not indicated for the treatment of opic gangioedema.,Olanolon,opic gangioedema,"opic gangioedema, chromboembolism",false,true,false,true,false,indications
Tiaprenacillin is indicated for the treatment of allular diseases.,Tiaprenacillin,allular diseases,"tobact infection, kidnessive disorders",false,false,false,true,false,indications
Thiazepam is not indicated for the treatment of Onychoticus.,Thiazepam,Onychoticus,"Onychoticus, hepathe overampsis",false,true,false,true,false,indications
Guanadione is not indicated for the treatment of megallergic colic.,Guanadione,megallergic colic,"panmyelock, megallergic colic",false,true,false,true,false,indications
Trimibenimide is not indicated for the treatment of chronchol dism.,Trimibenimide,chronchol dism,"rhearian cancer, gastropatopioid hearthosis",false,true,false,true,false,indications
Vorthamin is not indicated for the treatment of obstrophy.,Vorthamin,obstrophy,"acular acidosis, obstrophy",false,true,false,true,false,indications
Strexacid is not indicated for the treatment of astronchoplasm.,Strexacid,astronchoplasm,"astronchoplasm, brometric",false,true,false,true,false,indications
Disobenofolide is not indicated for the treatment of hypotenoma.,Disobenofolide,hypotenoma,"hypotenoma, cerebral canceratitis",false,true,false,true,false,indications
Tegase is not indicated for the treatment of live sleedity.,Tegase,live sleedity,"panmyelock, nonal disease",false,true,false,true,false,indications
Fluprol is not indicated for the treatment of intriculatus.,Fluprol,intriculatus,"tube cardioblastoma, intriculatus",false,true,false,true,false,indications
Tiagabinate is not indicated for the treatment of anemic malis.,Tiagabinate,anemic malis,"anemic malis, sleepilar hea",false,true,false,true,false,indications
Bedotoxib is indicated for the treatment of rhearian cancer.,Bedotoxib,rhearian cancer,"opic gangioedema, acteridematoid leukemias",false,false,false,true,false,indications
Bendazosentan is indicated for the treatment of cerebral canceratitis.,Bendazosentan,cerebral canceratitis,"acteridematoid leukemias, cerebral canceratitis",false,false,false,true,false,indications
Estrafenidazine is not indicated for the treatment of acid cancer disorders.,Estrafenidazine,acid cancer disorders,"throparasis, delial brease",false,true,false,true,false,indications
Thiazepam is indicated for the treatment of Onychoticus.,Thiazepam,Onychoticus,"Onychoticus, hepathe overampsis",false,false,false,true,false,indications
Edotinamine is not indicated for the treatment of prolone.,Edotinamine,prolone,"bactive tumors, live sleedity",false,true,false,true,false,indications
Technetamine is indicated for the treatment of acquired diabetiformiasis.,Technetamine,acquired diabetiformiasis,"dyslipolyneury, acquired diabetiformiasis",false,false,false,true,false,indications
Terifloxacid is indicated for the treatment of sinusion.,Terifloxacid,sinusion,"coroparalgia, neumatotory ostomia",false,false,false,true,false,indications
Fenose is indicated for the treatment of Onychoticus.,Fenose,Onychoticus,"Onychoticus, dyslipolyneury",false,false,false,true,false,indications
Tolpenem is indicated for the treatment of premollusive.,Tolpenem,premollusive,"herammation, premollusive",false,false,false,true,false,indications
Mibefradionate is not indicated for the treatment of memolycemia.,Mibefradionate,memolycemia,"breation, chronchol dism",false,true,false,true,false,indications
Dietharin B is indicated for the treatment of sorder cand vomiasis.,Dietharin B,sorder cand vomiasis,"chrombolism, perlipidematory loss",false,false,false,true,false,indications
Hydroxamfetamesate is not indicated for the treatment of nonvalvulgaris.,Hydroxamfetamesate,nonvalvulgaris,"coppendomycosis, breatory disorders",false,true,false,true,false,indications
Lipoterole is indicated for the treatment of astroid cancer.,Lipoterole,astroid cancer,"acteridematoid leukemias, tube cardioblastoma",false,false,false,true,false,indications
Sorasentol is not indicated for the treatment of adrenitic carcinomas.,Sorasentol,adrenitic carcinomas,"thromegalar distruction, fibronary hyperal infection",false,true,false,true,false,indications
Oxymorphate is indicated for the treatment of sinusion.,Oxymorphate,sinusion,"acute mucoronia, sinusion",false,false,false,true,false,indications
Calcitimumab is indicated for the treatment of cer pyloid cancer.,Calcitimumab,cer pyloid cancer,"cer pyloid cancer, sinusion",false,false,false,true,false,indications
Cefoxoprozil is not indicated for the treatment of nonal disease.,Cefoxoprozil,nonal disease,"keraticancrease, perebrilepsies",false,true,false,true,false,indications
Miglipranel is indicated for the treatment of uronchospastoma.,Miglipranel,uronchospastoma,"uronchospastoma, ceral infarcinoma",false,false,false,true,false,indications
Nicarpindoleate is indicated for the treatment of CMV reathyosis.,Nicarpindoleate,CMV reathyosis,"tobact infection, ceral infarcinoma",false,false,false,true,false,indications
Pipamide is not indicated for the treatment of memogloblasms.,Pipamide,memogloblasms,"anal bleepischema, memogloblasms",false,true,false,true,false,indications
Fluoridimetaxolol is not indicated for the treatment of Faminal disorders.,Fluoridimetaxolol,Faminal disorders,"Faminal disorders, hyperampsies",false,true,false,true,false,indications
Telaic acetat is indicated for the treatment of leprematus angiopathy.,Telaic acetat,leprematus angiopathy,"leprematus angiopathy, sorder cand vomiasis",false,false,false,true,false,indications
Disoxyurea is not indicated for the treatment of carcolitis.,Disoxyurea,carcolitis,"carcolitis, allergic anding",false,true,false,true,false,indications
Cisamine is not indicated for the treatment of malact infarcinoma.,Cisamine,malact infarcinoma,"anemic malis, prema migrain",false,true,false,true,false,indications
Flurbide is not indicated for the treatment of hypoesotroendomycosis.,Flurbide,hypoesotroendomycosis,"leprematus angiopathy, live sleedity",false,true,false,true,false,indications
Tasquemipropion is indicated for the treatment of prolone.,Tasquemipropion,prolone,"opic gangioedema, prolone",false,false,false,true,false,indications
Resoxadion is indicated for the treatment of perlipidematory loss.,Resoxadion,perlipidematory loss,"teethronchiectiver cancer, Chageal infections",false,false,false,true,false,indications
Olophentiramide is not indicated for the treatment of memogloblasms.,Olophentiramide,memogloblasms,"perebrilepsies, Onychoticus",false,true,false,true,false,indications
Ineconatoride is not indicated for the treatment of endocrinessiver.,Ineconatoride,endocrinessiver,"aneous carcinoma, endocrinessiver",false,true,false,true,false,indications
Rofenavin is not indicated for the treatment of trapyramin tumonic.,Rofenavin,trapyramin tumonic,"memogloblasms, trapyramin tumonic",false,true,false,true,false,indications
Regovidole is indicated for the treatment of bronary hea.,Regovidole,bronary hea,"abnorrhosis, neumatotory ostomia",false,false,false,true,false,indications
Talnetium is indicated for the treatment of acular acidosis.,Talnetium,acular acidosis,"ventions, Shore disorders",false,false,false,true,false,indications
Oxymetazotan is not indicated for the treatment of molynes.,Oxymetazotan,molynes,"molynes, postolorhythemia",false,true,false,true,false,indications
Dapineethamide is indicated for the treatment of leprematus angiopathy.,Dapineethamide,leprematus angiopathy,"lungococclusteoplain, ovagillar disease",false,false,false,true,false,indications
Salide is indicated for the treatment of fibronary hyperal infection.,Salide,fibronary hyperal infection,"arrhythmianic, Vasophyria",false,false,false,true,false,indications
Ravuconabederum is indicated for the treatment of nonvalvulgaris.,Ravuconabederum,nonvalvulgaris,"adrenitic carcinomas, nonvalvulgaris",false,false,false,true,false,indications
Acetolacid is not indicated for the treatment of malact infarcinoma.,Acetolacid,malact infarcinoma,"senic reptic sexual ostableeding, amous labyrias",false,true,false,true,false,indications
Tran is indicated for the treatment of acute lymphobladders.,Tran,acute lymphobladders,"breation, vasophage",false,false,false,true,false,indications
Flurbide is indicated for the treatment of Chageal infections.,Flurbide,Chageal infections,"leprematus angiopathy, live sleedity",false,false,false,true,false,indications
Salide is indicated for the treatment of Vasophyria.,Salide,Vasophyria,"arrhythmianic, Vasophyria",false,false,false,true,false,indications
Nabinterolam is indicated for the treatment of Zellitis.,Nabinterolam,Zellitis,"Zellitis, chromboembolism",false,false,false,true,false,indications
Trimeproflurosate is not indicated for the treatment of neumatotory ostomia.,Trimeproflurosate,neumatotory ostomia,"delial brease, Zellitis",false,true,false,true,false,indications
Loraprimezantoin is indicated for the treatment of akine disorders.,Loraprimezantoin,akine disorders,"acute mucoronia, chrombolism",false,false,false,true,false,indications
Triakinum Rb-82 is indicated for the treatment of itchiection.,Triakinum Rb-82,itchiection,"itchiection, carcolitis",false,false,false,true,false,indications
Olanolon is not indicated for the treatment of ovagillar disease.,Olanolon,ovagillar disease,"opic gangioedema, chromboembolism",false,true,false,true,false,indications
Glufosacost is not indicated for the treatment of abnorrhosis.,Glufosacost,abnorrhosis,"anal bleepischema, deliriurinency",false,true,false,true,false,indications
Diethetahistat is not indicated for the treatment of ceral infarcinoma.,Diethetahistat,ceral infarcinoma,"hypoesotroendomycosis, galarva microblasia",false,true,false,true,false,indications
Trolazole is indicated for the treatment of Onychoticus.,Trolazole,Onychoticus,"amous labyrias, muscular agina",false,false,false,true,false,indications
Melphenic acid is indicated for the treatment of cerebral canceratitis.,Melphenic acid,cerebral canceratitis,"hematocellitus, teethronchiectiver cancer",false,false,false,true,false,indications
Exemethate is not indicated for the treatment of diac depremension.,Exemethate,diac depremension,"leprematus angiopathy, diac depremension",false,true,false,true,false,indications
Argase ant is indicated for the treatment of bactive tumors.,Argase ant,bactive tumors,"fibronary hyperal infection, hypoteineal disorder",false,false,false,true,false,indications
Alumil is not indicated for the treatment of candigemia.,Alumil,candigemia,"candigemia, reticers",false,true,false,true,false,indications
Acitolamide is indicated for the treatment of extracterium.,Acitolamide,extracterium,"chronchol dism, nonvalvulgaris",false,false,false,true,false,indications
Ethiomazine is indicated for the treatment of erythe blockage.,Ethiomazine,erythe blockage,"Vasophyria, opic gangioedema",false,false,false,true,false,indications
Deutetractone is indicated for the treatment of acquired diabetiformiasis.,Deutetractone,acquired diabetiformiasis,"atori infective Disease, intriculatus",false,false,false,true,false,indications
Tofazide is not indicated for the treatment of atori infective Disease.,Tofazide,atori infective Disease,"astroid cancer, Fabry cell Carcinoma",false,true,false,true,false,indications
Virgide is not indicated for the treatment of Vasophyria.,Virgide,Vasophyria,"Vasophyria, brometric",false,true,false,true,false,indications
Isopate Ga-68 is not indicated for the treatment of left ventions.,Isopate Ga-68,left ventions,"herammation, carction",false,true,false,true,false,indications
Bumetamiferoparel is not indicated for the treatment of akine disorders.,Bumetamiferoparel,akine disorders,"acquired diabetiformiasis, akine disorders",false,true,false,true,false,indications
Bipene oil is indicated for the treatment of hyperampsies.,Bipene oil,hyperampsies,"Zellitis, hyperampsies",false,false,false,true,false,indications
Loraprimezantoin is indicated for the treatment of perlipidematory loss.,Loraprimezantoin,perlipidematory loss,"acute mucoronia, chrombolism",false,false,false,true,false,indications
Vilonate is not indicated for the treatment of ovasospasmosis.,Vilonate,ovasospasmosis,"ovasospasmosis, cer pyloid cancer",false,true,false,true,false,indications
Fenflumab is indicated for the treatment of coppendomycosis.,Fenflumab,coppendomycosis,"hypotenoma, coppendomycosis",false,false,false,true,false,indications
Midostate is not indicated for the treatment of acid cancer disorders.,Midostate,acid cancer disorders,"reticers, left ventions",false,true,false,true,false,indications
Tiaprenacillin is indicated for the treatment of tobact infection.,Tiaprenacillin,tobact infection,"tobact infection, kidnessive disorders",false,false,false,true,false,indications
Rasburine is not indicated for the treatment of astroid cancer.,Rasburine,astroid cancer,"scortis, trapyramin tumonic",false,true,false,true,false,indications
Dinoetiapride is not indicated for the treatment of cologic diseases.,Dinoetiapride,cologic diseases,"cologic diseases, throparasis",false,true,false,true,false,indications
Talinoglitat is not indicated for the treatment of panmyelock.,Talinoglitat,panmyelock,"panmyelock, left ventions",false,true,false,true,false,indications
Ceforoquinib is indicated for the treatment of arrhythmianic.,Ceforoquinib,arrhythmianic,"scortis, chrombolism",false,false,false,true,false,indications
Ambrozil is indicated for the treatment of GI abusease.,Ambrozil,GI abusease,"astroid cancer, GI abusease",false,false,false,true,false,indications
Cholistate is not indicated for the treatment of cologic diseases.,Cholistate,cologic diseases,"acute lymphobladders, hypotenoma",false,true,false,true,false,indications
Ineconatoride is not indicated for the treatment of aneous carcinoma.,Ineconatoride,aneous carcinoma,"aneous carcinoma, endocrinessiver",false,true,false,true,false,indications
Tiagabinate is indicated for the treatment of anemic malis.,Tiagabinate,anemic malis,"anemic malis, sleepilar hea",false,false,false,true,false,indications
Edarol is indicated for the treatment of Onychoticus.,Edarol,Onychoticus,"Onychoticus, chrombolism",false,false,false,true,false,indications
Eprazepothetazole is indicated for the treatment of aneous carcinoma.,Eprazepothetazole,aneous carcinoma,"ventions, amous labyrias",false,false,false,true,false,indications
Remoclose is not indicated for the treatment of acular acidosis.,Remoclose,acular acidosis,"anal bleepischema, Vasophyria",false,true,false,true,false,indications
Aldehydrocin is not indicated for the treatment of CMV reathyosis.,Aldehydrocin,CMV reathyosis,"abnorrhosis, CMV reathyosis",false,true,false,true,false,indications
Deutenone is indicated for the treatment of Zellitis.,Deutenone,Zellitis,"Zellitis, acquired diabetiformiasis",false,false,false,true,false,indications
Ethamide is indicated for the treatment of acute mucoronia.,Ethamide,acute mucoronia,"acute mucoronia, atori infective Disease",false,false,false,true,false,indications
Triakinum Rb-82 is not indicated for the treatment of carcolitis.,Triakinum Rb-82,carcolitis,"itchiection, carcolitis",false,true,false,true,false,indications
Fluconatat is indicated for the treatment of aneous carcinoma.,Fluconatat,aneous carcinoma,"aneous carcinoma, bronary hea",false,false,false,true,false,indications
Tiagabinate is indicated for the treatment of sleepilar hea.,Tiagabinate,sleepilar hea,"anemic malis, sleepilar hea",false,false,false,true,false,indications
Seletic acid is not indicated for the treatment of galarva microblasia.,Seletic acid,galarva microblasia,"acute mucoronia, galarva microblasia",false,true,false,true,false,indications
Ularomethate is not indicated for the treatment of arrhythmianic.,Ularomethate,arrhythmianic,"acid cancer disorders, arrhythmianic",false,true,false,true,false,indications
Naftadibutylin is not indicated for the treatment of amous labyrias.,Naftadibutylin,amous labyrias,"megallergic colic, amous labyrias",false,true,false,true,false,indications
Fimab govobex is not indicated for the treatment of sleepilar hea.,Fimab govobex,sleepilar hea,"carcolitis, tube cardioblastoma",false,true,false,true,false,indications
Hydroxamfetamesate is indicated for the treatment of coppendomycosis.,Hydroxamfetamesate,coppendomycosis,"coppendomycosis, breatory disorders",false,false,false,true,false,indications
Olophentiramide is not indicated for the treatment of perebrilepsies.,Olophentiramide,perebrilepsies,"perebrilepsies, Onychoticus",false,true,false,true,false,indications
Latantetrol is not indicated for the treatment of itchiection.,Latantetrol,itchiection,"extracterium, tube cardioblastoma",false,true,false,true,false,indications
Aleglitrate is indicated for the treatment of akine disorders.,Aleglitrate,akine disorders,"acteridematoid leukemias, coroparalgia",false,false,false,true,false,indications
Terifloxacid is not indicated for the treatment of neumatotory ostomia.,Terifloxacid,neumatotory ostomia,"coroparalgia, neumatotory ostomia",false,true,false,true,false,indications
Desvenin is indicated for the treatment of acute mucoronia.,Desvenin,acute mucoronia,"acute mucoronia, gastropatopioid hearthosis",false,false,false,true,false,indications
Talinoglitat is not indicated for the treatment of breatory disorders.,Talinoglitat,breatory disorders,"panmyelock, left ventions",false,true,false,true,false,indications
Sevelanol is indicated for the treatment of acteridematoid leukemias.,Sevelanol,acteridematoid leukemias,"acteridematoid leukemias, obstrophy",false,false,false,true,false,indications
Momethiomab is indicated for the treatment of uronchospastoma.,Momethiomab,uronchospastoma,"acute lymphobladders, prolone",false,false,false,true,false,indications
Regovidole is indicated for the treatment of neumatotory ostomia.,Regovidole,neumatotory ostomia,"abnorrhosis, neumatotory ostomia",false,false,false,true,false,indications
Estrafenidazine is indicated for the treatment of ovagillar disease.,Estrafenidazine,ovagillar disease,"throparasis, delial brease",false,false,false,true,false,indications
Estrafenidazine is indicated for the treatment of throparasis.,Estrafenidazine,throparasis,"throparasis, delial brease",false,false,false,true,false,indications
Gadoproster is not indicated for the treatment of coroparalgia.,Gadoproster,coroparalgia,"coroparalgia, galarva microblasia",false,true,false,true,false,indications
Disobenofolide is indicated for the treatment of cerebral canceratitis.,Disobenofolide,cerebral canceratitis,"hypotenoma, cerebral canceratitis",false,false,false,true,false,indications
Rilurbide is not indicated for the treatment of live sleedity.,Rilurbide,live sleedity,"left ventions, live sleedity",false,true,false,true,false,indications
Glufosacost is not indicated for the treatment of deliriurinency.,Glufosacost,deliriurinency,"anal bleepischema, deliriurinency",false,true,false,true,false,indications
Benzylacetylcholix is indicated for the treatment of ery tumor.,Benzylacetylcholix,ery tumor,"perlipidematory loss, ery tumor",false,false,false,true,false,indications
Bifen is not indicated for the treatment of prema migrain.,Bifen,prema migrain,"prema migrain, ventitivitive disorder",false,true,false,true,false,indications
Nemoxetan is not indicated for the treatment of muscular agina.,Nemoxetan,muscular agina,"muscular agina, allergic anding",false,true,false,true,false,indications
Dapineethamide is indicated for the treatment of Fabry cell Carcinoma.,Dapineethamide,Fabry cell Carcinoma,"lungococclusteoplain, ovagillar disease",false,false,false,true,false,indications
Fenose is not indicated for the treatment of adrenitic carcinomas.,Fenose,adrenitic carcinomas,"Onychoticus, dyslipolyneury",false,true,false,true,false,indications
Aspatroglifluoxetigmin is indicated for the treatment of sleepilar hea.,Aspatroglifluoxetigmin,sleepilar hea,"ventitivitive disorder, hepathe overampsis",false,false,false,true,false,indications
SR 1207 is indicated for the treatment of scortis.,SR 1207,scortis,"scortis, hypoesotroendomycosis",false,false,false,true,false,indications
Fimab govobex is not indicated for the treatment of cerebral canceratitis.,Fimab govobex,cerebral canceratitis,"carcolitis, tube cardioblastoma",false,true,false,true,false,indications
Potason is not indicated for the treatment of keraticancrease.,Potason,keraticancrease,"bipolysis infections, extracterium",false,true,false,true,false,indications
Fimab govobex is not indicated for the treatment of tube cardioblastoma.,Fimab govobex,tube cardioblastoma,"carcolitis, tube cardioblastoma",false,true,false,true,false,indications
Imiplizumab is indicated for the treatment of malact infarcinoma.,Imiplizumab,malact infarcinoma,"malact infarcinoma, obstrophy",false,false,false,true,false,indications
Glufosacost is indicated for the treatment of ovasospasmosis.,Glufosacost,ovasospasmosis,"anal bleepischema, deliriurinency",false,false,false,true,false,indications
Chlorphalonobucin is not indicated for the treatment of GI abusease.,Chlorphalonobucin,GI abusease,"carction, GI abusease",false,true,false,true,false,indications
Potason is not indicated for the treatment of extracterium.,Potason,extracterium,"bipolysis infections, extracterium",false,true,false,true,false,indications
Imiplizumab is indicated for the treatment of obstrophy.,Imiplizumab,obstrophy,"malact infarcinoma, obstrophy",false,false,false,true,false,indications
Loterolidone is not indicated for the treatment of adrenitic carcinomas.,Loterolidone,adrenitic carcinomas,"adrenitic carcinomas, septocorphylaxis",false,true,false,true,false,indications
Chlorphalonobucin is indicated for the treatment of cerebral canceratitis.,Chlorphalonobucin,cerebral canceratitis,"carction, GI abusease",false,false,false,true,false,indications
Hydroxamfetamesate is not indicated for the treatment of lupus cell lunguium.,Hydroxamfetamesate,lupus cell lunguium,"coppendomycosis, breatory disorders",false,true,false,true,false,indications
Edotinamine is indicated for the treatment of cer pyloid cancer.,Edotinamine,cer pyloid cancer,"bactive tumors, live sleedity",false,false,false,true,false,indications
Limazeparin is not indicated for the treatment of carcolitis.,Limazeparin,carcolitis,"sleepilar hea, herammation",false,true,false,true,false,indications
Aleglitrate is not indicated for the treatment of tumocytic disorder.,Aleglitrate,tumocytic disorder,"acteridematoid leukemias, coroparalgia",false,true,false,true,false,indications
Paclose is not indicated for the treatment of akine disorders.,Paclose,akine disorders,"perebrilepsies, obstrophy",false,true,false,true,false,indications
Miglipranel is not indicated for the treatment of ceral infarcinoma.,Miglipranel,ceral infarcinoma,"uronchospastoma, ceral infarcinoma",false,true,false,true,false,indications
Ambrostin is not indicated for the treatment of abnorrhosis.,Ambrostin,abnorrhosis,"prema migrain, perlipidematory loss",false,true,false,true,false,indications
Denolonate is not indicated for the treatment of coppendomycosis.,Denolonate,coppendomycosis,"coppendomycosis, arrhythmianic",false,true,false,true,false,indications
Cimer succid is indicated for the treatment of myotroid andrombosis bulitis.,Cimer succid,myotroid andrombosis bulitis,"throparasis, myotroid andrombosis bulitis",false,false,false,true,false,indications
Tolpenem is not indicated for the treatment of premollusive.,Tolpenem,premollusive,"herammation, premollusive",false,true,false,true,false,indications
"3,4-Methioriconate, monine is not indicated for the treatment of deliriurinency.","3,4-Methioriconate, monine",deliriurinency,"hyperampsies, megallergic colic",false,true,false,true,false,indications
Salide is not indicated for the treatment of arrhythmianic.,Salide,arrhythmianic,"arrhythmianic, Vasophyria",false,true,false,true,false,indications
Cimer succid is indicated for the treatment of throparasis.,Cimer succid,throparasis,"throparasis, myotroid andrombosis bulitis",false,false,false,true,false,indications
Cetic acid is not indicated for the treatment of poisorders.,Cetic acid,poisorders,"herammation, poisorders",false,true,false,true,false,indications
Clopa is indicated for the treatment of allergic anding.,Clopa,allergic anding,"reticers, intriculatus",false,false,false,true,false,indications
Zibosenacost is not indicated for the treatment of senic reptic sexual ostableeding.,Zibosenacost,senic reptic sexual ostableeding,"GI abusease, senic reptic sexual ostableeding",false,true,false,true,false,indications
Glufosacost is indicated for the treatment of anal bleepischema.,Glufosacost,anal bleepischema,"anal bleepischema, deliriurinency",false,false,false,true,false,indications
Icosartisodenib is indicated for the treatment of Faminal disorders.,Icosartisodenib,Faminal disorders,"hematocellitus, Faminal disorders",false,false,false,true,false,indications
Bedotoxib is indicated for the treatment of opic gangioedema.,Bedotoxib,opic gangioedema,"opic gangioedema, acteridematoid leukemias",false,false,false,true,false,indications
Trolazole is not indicated for the treatment of amous labyrias.,Trolazole,amous labyrias,"amous labyrias, muscular agina",false,true,false,true,false,indications
Isopate Ga-68 is not indicated for the treatment of CMV reathyosis.,Isopate Ga-68,CMV reathyosis,"herammation, carction",false,true,false,true,false,indications
Buspirapressine is not indicated for the treatment of Faminal disorders.,Buspirapressine,Faminal disorders,"Faminal disorders, chronchol dism",false,true,false,true,false,indications
Motene glanzapril is indicated for the treatment of septocorphylaxis.,Motene glanzapril,septocorphylaxis,"opic gangioedema, septocorphylaxis",false,false,false,true,false,indications
Vorthamin is not indicated for the treatment of acular acidosis.,Vorthamin,acular acidosis,"acular acidosis, obstrophy",false,true,false,true,false,indications
Calcitimumab is not indicated for the treatment of sinusion.,Calcitimumab,sinusion,"cer pyloid cancer, sinusion",false,true,false,true,false,indications
Alethylnafil is indicated for the treatment of muscular agina.,Alethylnafil,muscular agina,"muscular agina, neumatotory ostomia",false,false,false,true,false,indications
Edotoxibef is not indicated for the treatment of postolorhythemia.,Edotoxibef,postolorhythemia,"postolorhythemia, hepathe overampsis",false,true,false,true,false,indications
Rofenavin is indicated for the treatment of trapyramin tumonic.,Rofenavin,trapyramin tumonic,"memogloblasms, trapyramin tumonic",false,false,false,true,false,indications
Estracalla-zose is not indicated for the treatment of cologic diseases.,Estracalla-zose,cologic diseases,"infectal hea, acquired diabetiformiasis",false,true,false,true,false,indications
Oxyprosphaloxamine is not indicated for the treatment of deliriurinency.,Oxyprosphaloxamine,deliriurinency,"deliriurinency, tensitis",false,true,false,true,false,indications
Cimer succid is not indicated for the treatment of throparasis.,Cimer succid,throparasis,"throparasis, myotroid andrombosis bulitis",false,true,false,true,false,indications
Tofazide is not indicated for the treatment of astroid cancer.,Tofazide,astroid cancer,"astroid cancer, Fabry cell Carcinoma",false,true,false,true,false,indications
Annam is indicated for the treatment of akine disorders.,Annam,akine disorders,"akine disorders, prolone",false,false,false,true,false,indications
Thioprofugin is indicated for the treatment of septocorphylaxis.,Thioprofugin,septocorphylaxis,"prema migrain, coppendomycosis",false,false,false,true,false,indications
Tasquemipropion is indicated for the treatment of ery tumor.,Tasquemipropion,ery tumor,"opic gangioedema, prolone",false,false,false,true,false,indications
Cetic acid is not indicated for the treatment of red mout.,Cetic acid,red mout,"herammation, poisorders",false,true,false,true,false,indications
Inosenadrin is not indicated for the treatment of endocrinessiver.,Inosenadrin,endocrinessiver,"acute lymphobladders, infectal hea",false,true,false,true,false,indications
Roban is not indicated for the treatment of red mout.,Roban,red mout,"senic reptic sexual ostableeding, red mout",false,true,false,true,false,indications
Thioprofugin is not indicated for the treatment of prema migrain.,Thioprofugin,prema migrain,"prema migrain, coppendomycosis",false,true,false,true,false,indications
Flavanciclene is not indicated for the treatment of ovagillar disease.,Flavanciclene,ovagillar disease,"carcolitis, ovagillar disease",false,true,false,true,false,indications
Imiplizumab is not indicated for the treatment of breatory disorders.,Imiplizumab,breatory disorders,"malact infarcinoma, obstrophy",false,true,false,true,false,indications
"3,4-Methioriconate, monine is not indicated for the treatment of cerebral canceratitis.","3,4-Methioriconate, monine",cerebral canceratitis,"hyperampsies, megallergic colic",false,true,false,true,false,indications
Amifanidazole is indicated for the treatment of teethronchiectiver cancer.,Amifanidazole,teethronchiectiver cancer,"infectrum disease, coppendomycosis",false,false,false,true,false,indications
Flurbide is indicated for the treatment of live sleedity.,Flurbide,live sleedity,"leprematus angiopathy, live sleedity",false,false,false,true,false,indications
Lipoterole is not indicated for the treatment of tube cardioblastoma.,Lipoterole,tube cardioblastoma,"acteridematoid leukemias, tube cardioblastoma",false,true,false,true,false,indications
Toramine is indicated for the treatment of lupus cell lunguium.,Toramine,lupus cell lunguium,"lupus cell lunguium, akine disorders",false,false,false,true,false,indications
Terlisodipinib is indicated for the treatment of Fabry cell Carcinoma.,Terlisodipinib,Fabry cell Carcinoma,"amous labyrias, breatory disorders",false,false,false,true,false,indications
Reboxazolon is not indicated for the treatment of galarva microblasia.,Reboxazolon,galarva microblasia,"bact barbancercolis, galarva microblasia",false,true,false,true,false,indications
Bivampridinib is not indicated for the treatment of ceral infarcinoma.,Bivampridinib,ceral infarcinoma,"rheumors, hyperampsies",false,true,false,true,false,indications
Dapoxen is indicated for the treatment of infectrum disease.,Dapoxen,infectrum disease,"sinusion, arrhythmianic",false,false,false,true,false,indications
Phenadionam is not indicated for the treatment of throparasis.,Phenadionam,throparasis,"perebrilepsies, coroparalgia",false,true,false,true,false,indications
99m trivatuzumab is indicated for the treatment of atori infective Disease.,99m trivatuzumab,atori infective Disease,"back parkine bral verniasis, acquired diabetiformiasis",false,false,false,true,false,indications
Remoclose is not indicated for the treatment of Vasophyria.,Remoclose,Vasophyria,"anal bleepischema, Vasophyria",false,true,false,true,false,indications
Prazolevudine is not indicated for the treatment of septocorphylaxis.,Prazolevudine,septocorphylaxis,"septocorphylaxis, akine disorders",false,true,false,true,false,indications
Technetamine is not indicated for the treatment of memogloblasms.,Technetamine,memogloblasms,"dyslipolyneury, acquired diabetiformiasis",false,true,false,true,false,indications
Deutetractone is indicated for the treatment of atori infective Disease.,Deutetractone,atori infective Disease,"atori infective Disease, intriculatus",false,false,false,true,false,indications
Tramaltolamide is indicated for the treatment of akine disorders.,Tramaltolamide,akine disorders,"hyperampsies, anal bleepischema",false,false,false,true,false,indications
Glutalacine is indicated for the treatment of sorder cand vomiasis.,Glutalacine,sorder cand vomiasis,"asperpetiformis, sorder cand vomiasis",false,false,false,true,false,indications
